59.5641829,16.2331582,0.0,1470226463499
59.564225,16.2332681,6.559472608566284,1470226467509
59.5642608,16.2333714,11.051265907287599,1470226469503
59.5643067,16.2334989,12.812417221069337,1470226471504
59.5643574,16.2336593,15.907042694091798,1470226473477
59.5643884,16.2337572,17.75376033782959,1470226474511
59.5644209,16.2338676,20.373173904418945,1470226475495
59.5644563,16.2339901,22.592453384399416,1470226476532
59.564492,16.2341146,24.51672248840332,1470226477516
59.5645354,16.2342465,25.844379043579103,1470226478485
59.5645762,16.2343905,26.766192054748537,1470226479559
59.5646158,16.2345341,27.617488288879397,1470226480522
59.5646588,16.2346819,28.43814640045166,1470226481515
59.5646978,16.234829,28.78124256134033,1470226482524
59.5647372,16.2349732,29.554716110229492,1470226483503
59.5647749,16.2351228,30.20614356994629,1470226484494
59.5648121,16.2352742,30.486686325073244,1470226485528
59.5648517,16.235425,30.678219223022463,1470226486533
59.564894,16.2355729,30.96131286621094,1470226487517
59.5649345,16.2357246,31.339180755615235,1470226488536
59.5649732,16.2358809,31.776470947265626,1470226489519
59.5650126,16.2360404,33.10996055603027,1470226490515
59.5650555,16.2362083,34.779151153564456,1470226491522
59.5651009,16.2363895,37.499877548217775,1470226492492
59.5651483,16.2365834,40.534263610839844,1470226493500
59.5651975,16.23679,42.29070281982422,1470226494505
59.565236,16.2369957,42.296477508544925,1470226495498
59.5652831,16.2371908,44.229559707641606,1470226496492
59.5653345,16.2374055,47.080508422851565,1470226497510
59.565395,16.2376344,51.006050491333006,1470226498490
59.5654611,16.2378838,54.89558143615723,1470226499503
59.5655269,16.2381551,57.87385482788086,1470226500516
59.5655938,16.2384382,61.048780059814455,1470226501510
59.5656648,16.238735,62.68449325561524,1470226502514
59.5657449,16.2390321,66.93023529052735,1470226503516
59.5658212,16.2393424,67.99776992797852,1470226504524
59.565902,16.2396681,70.79000701904297,1470226505510
59.5659922,16.2399978,73.81311492919922,1470226506510
59.5660802,16.2403406,74.98104400634766,1470226507487
59.5661665,16.2406772,75.38672790527345,1470226508509
59.5662568,16.2410195,78.5177833557129,1470226509491
59.5663492,16.2413799,79.59453964233398,1470226510480
59.5664432,16.2417395,81.85185241699219,1470226511506
