59.60762843194,16.5529264278267,Västerås central,110+ 854
59.5956149628828,16.5076256661674,Västerås västra,113+ 800
59.5715568708212,16.3897850866736,Dingtuna,121+  60
59.5642436961725,16.2333346801126,Kolbäck,130+ 133
